"folio","edad","sexo","educacion","cse","n_personas","macrozona","prob_gastar_comida_fuera","gasto_cond_comida_fuera","gasto_esp_comida_fuera"
378390401,52,"1","5","2",3,NA,NA,89725.4335691707,NA
378390501,83,"2",NA,"2",2,NA,NA,89725.4335691707,NA
378390601,30,"2","11","2",4,NA,NA,89725.4335691707,NA
378390701,77,"2","3","2",5,NA,NA,89725.4335691707,NA
378390801,51,"2","11","2",3,NA,NA,89725.4335691707,NA
378420101,26,"2","11",NA,3,NA,NA,89725.4335691707,NA
378420501,76,"2","4",NA,2,NA,NA,89725.4335691707,NA
378420601,55,"2","5",NA,1,NA,NA,89725.4335691707,NA
378420701,61,"1","5",NA,2,NA,NA,89725.4335691707,NA
378420801,69,"2","4",NA,1,NA,NA,89725.4335691707,NA
378600301,24,"1","9",NA,1,NA,NA,89725.4335691707,NA
378600401,43,"2","11",NA,2,NA,NA,89725.4335691707,NA
378600701,35,"1","11",NA,3,NA,NA,89725.4335691707,NA
378600801,26,"1","8",NA,1,NA,NA,89725.4335691707,NA
378650201,72,"1",NA,"2",3,NA,NA,89725.4335691707,NA
378650301,46,"2","11","2",4,NA,NA,89725.4335691707,NA
378650401,68,"2","11","2",2,NA,NA,89725.4335691707,NA
378650501,48,"2",NA,"2",5,NA,NA,89725.4335691707,NA
378650801,61,"1",NA,"2",3,NA,NA,89725.4335691707,NA
378680101,80,"2",NA,"1",3,NA,NA,89725.4335691707,NA
378680201,61,"2",NA,"1",3,NA,NA,89725.4335691707,NA
378680301,45,"2","6","1",5,NA,NA,89725.4335691707,NA
378680501,70,"1","1","1",2,NA,NA,89725.4335691707,NA
378680502,43,"1",NA,"1",4,NA,NA,89725.4335691707,NA
378680601,60,"1","3","1",3,NA,NA,89725.4335691707,NA
378680701,79,"2",NA,"1",2,NA,NA,89725.4335691707,NA
378680702,49,"2","5","1",2,NA,NA,89725.4335691707,NA
378690301,68,"2","1","2",1,NA,NA,89725.4335691707,NA
378690501,52,"1","5","2",2,NA,NA,89725.4335691707,NA
378690701,63,"1","5","2",2,NA,NA,89725.4335691707,NA
378690801,76,"2","1","2",2,NA,NA,89725.4335691707,NA
378980101,40,"1","11","3",5,NA,NA,89725.4335691707,NA
378980201,53,"2","11","3",3,NA,NA,89725.4335691707,NA
378980401,59,"1","12","3",4,NA,NA,89725.4335691707,NA
378980501,59,"2","12","3",3,NA,NA,89725.4335691707,NA
378980701,44,"1","11","3",4,NA,NA,89725.4335691707,NA
378980801,26,"1","11","3",3,NA,NA,89725.4335691707,NA
379020401,79,"2","11",NA,3,NA,NA,89725.4335691707,NA
379020801,32,"2","11",NA,3,NA,NA,89725.4335691707,NA
379170101,84,"2",NA,"2",1,NA,NA,89725.4335691707,NA
379170201,78,"1","5","2",3,NA,NA,89725.4335691707,NA
379170701,88,"2","3","2",1,NA,NA,89725.4335691707,NA
379170801,51,"2","8","2",4,NA,NA,89725.4335691707,NA
379250101,28,"1","11",NA,1,NA,NA,89725.4335691707,NA
379250301,46,"1","3",NA,1,NA,NA,89725.4335691707,NA
379450401,66,"1","1",NA,5,NA,NA,89725.4335691707,NA
379690101,28,"2","5","2",4,NA,NA,89725.4335691707,NA
379690102,25,"2","5","2",3,NA,NA,89725.4335691707,NA
379690301,86,"2",NA,"2",2,NA,NA,89725.4335691707,NA
379690501,55,"1","8","2",3,NA,NA,89725.4335691707,NA
379690801,31,"2","10","2",2,NA,NA,89725.4335691707,NA
379810801,28,"2","9",NA,1,NA,NA,89725.4335691707,NA
379960101,65,"2","9",NA,4,NA,NA,89725.4335691707,NA
379960601,34,"1","3",NA,3,NA,NA,89725.4335691707,NA
379960701,66,"2","4",NA,1,NA,NA,89725.4335691707,NA
379960801,37,"2","3",NA,5,NA,NA,89725.4335691707,NA
380100601,41,"2","11",NA,2,NA,NA,89725.4335691707,NA
380100701,87,"2","5",NA,1,NA,NA,89725.4335691707,NA
380100801,55,"2","12",NA,4,NA,NA,89725.4335691707,NA
380380101,30,"2","11",NA,2,NA,NA,89725.4335691707,NA
380380301,45,"1","11",NA,2,NA,NA,89725.4335691707,NA
380380401,47,"2","5",NA,1,NA,NA,89725.4335691707,NA
380380601,42,"1","11",NA,3,NA,NA,89725.4335691707,NA
380420101,69,"2","5",NA,2,NA,NA,89725.4335691707,NA
380420201,81,"2","1",NA,6,NA,NA,89725.4335691707,NA
380420301,59,"2","5",NA,2,NA,NA,89725.4335691707,NA
380420501,58,"2","8",NA,1,NA,NA,89725.4335691707,NA
380420601,58,"2","5",NA,3,NA,NA,89725.4335691707,NA
380420701,86,"1","1",NA,2,NA,NA,89725.4335691707,NA
380420801,62,"2","8",NA,2,NA,NA,89725.4335691707,NA
380550101,77,"2",NA,"1",6,NA,NA,89725.4335691707,NA
380550201,46,"2","1","1",5,NA,NA,89725.4335691707,NA
380550301,75,"1","1","1",2,NA,NA,89725.4335691707,NA
380550601,48,"2","5","1",3,NA,NA,89725.4335691707,NA
380550701,37,"2","5","1",5,NA,NA,89725.4335691707,NA
380550702,69,"2","1","1",3,NA,NA,89725.4335691707,NA
380550801,34,"1","3","1",4,NA,NA,89725.4335691707,NA
380680101,74,"1","12","3",1,NA,NA,89725.4335691707,NA
380680201,60,"2","8","3",1,NA,NA,89725.4335691707,NA
380680301,32,"2","11","3",1,NA,NA,89725.4335691707,NA
380680401,52,"2","11","3",4,NA,NA,89725.4335691707,NA
380680701,39,"1","5","3",4,NA,NA,89725.4335691707,NA
380800501,40,"2","11","3",3,NA,NA,89725.4335691707,NA
380800701,42,"1","11","3",6,NA,NA,89725.4335691707,NA
380910201,37,"1","8","3",3,NA,NA,89725.4335691707,NA
380910202,36,"2","11","3",3,NA,NA,89725.4335691707,NA
380910301,52,"1","5","3",3,NA,NA,89725.4335691707,NA
380910401,60,"1",NA,"3",3,NA,NA,89725.4335691707,NA
380910501,58,"2","12","3",4,NA,NA,89725.4335691707,NA
380910601,55,"1","11","3",3,NA,NA,89725.4335691707,NA
380910701,47,"1","11","3",5,NA,NA,89725.4335691707,NA
380950801,43,"1","12",NA,6,NA,NA,89725.4335691707,NA
381270101,29,"1","9",NA,3,NA,NA,89725.4335691707,NA
381270301,78,"2","9",NA,2,NA,NA,89725.4335691707,NA
381300201,20,"1","5","2",2,NA,NA,89725.4335691707,NA
381300401,61,"2","1","2",2,NA,NA,89725.4335691707,NA
381300701,54,"1","6","2",3,NA,NA,89725.4335691707,NA
381300801,60,"1","5","2",4,NA,NA,89725.4335691707,NA
381340101,60,"1","5","3",2,NA,NA,89725.4335691707,NA
381340201,68,"2","3","3",3,NA,NA,89725.4335691707,NA
381340501,50,"2","8","3",2,NA,NA,89725.4335691707,NA
381340601,30,"2","6","3",3,NA,NA,89725.4335691707,NA
381340701,41,"2","3","3",1,NA,NA,89725.4335691707,NA
381470101,43,"2","6","2",4,NA,NA,89725.4335691707,NA
381470301,54,"2","-88","2",4,NA,NA,89725.4335691707,NA
381470701,54,"2","3","2",2,NA,NA,89725.4335691707,NA
381470801,46,"2","8","2",2,NA,NA,89725.4335691707,NA
381490701,72,"2","3","3",2,NA,NA,89725.4335691707,NA
381490801,23,"1","1","3",2,NA,NA,89725.4335691707,NA
381630101,60,"1","-88","1",3,NA,NA,89725.4335691707,NA
381630201,38,"2","6","1",4,NA,NA,89725.4335691707,NA
381630301,57,"2","1","1",3,NA,NA,89725.4335691707,NA
381630401,84,"2","1","1",3,NA,NA,89725.4335691707,NA
381630501,63,"2","1","1",2,NA,NA,89725.4335691707,NA
381630601,58,"2","3","1",3,NA,NA,89725.4335691707,NA
381630801,80,"1","1","1",5,NA,NA,89725.4335691707,NA
381640201,51,"1","4","3",4,NA,NA,89725.4335691707,NA
381640401,44,"2","8","3",1,NA,NA,89725.4335691707,NA
381640501,60,"1",NA,"3",2,NA,NA,89725.4335691707,NA
381640701,73,"1","5","3",1,NA,NA,89725.4335691707,NA
381640801,30,"2","8","3",3,NA,NA,89725.4335691707,NA
381690101,64,"2","5","2",3,NA,NA,89725.4335691707,NA
381690301,45,"2","5","2",4,NA,NA,89725.4335691707,NA
381690501,29,"2","8","2",1,NA,NA,89725.4335691707,NA
381690701,67,"2","1","2",5,NA,NA,89725.4335691707,NA
381690801,43,"2","5","2",4,NA,NA,89725.4335691707,NA
381970101,75,"1","8",NA,3,NA,NA,89725.4335691707,NA
381970201,44,"2","5",NA,2,NA,NA,89725.4335691707,NA
381970301,65,"1","8",NA,2,NA,NA,89725.4335691707,NA
381970501,58,"1","3",NA,2,NA,NA,89725.4335691707,NA
381970701,53,"1","11",NA,3,NA,NA,89725.4335691707,NA
381970801,57,"2","8",NA,1,NA,NA,89725.4335691707,NA
382050201,23,"2","3","3",4,NA,NA,89725.4335691707,NA
382260201,67,"1","11","3",2,NA,NA,89725.4335691707,NA
382260401,47,"2","8","3",3,NA,NA,89725.4335691707,NA
382260501,57,"1","12","3",3,NA,NA,89725.4335691707,NA
382570301,76,"1","3",NA,6,NA,NA,89725.4335691707,NA
382570401,41,"2","1",NA,9,NA,NA,89725.4335691707,NA
382570801,66,"1","3",NA,7,NA,NA,89725.4335691707,NA
382640101,39,"1","12","3",4,NA,NA,89725.4335691707,NA
382660201,54,"1","5",NA,3,NA,NA,89725.4335691707,NA
382670101,65,"1","4","3",2,NA,NA,89725.4335691707,NA
382670201,62,"1","9","3",1,NA,NA,89725.4335691707,NA
382670301,52,"1","1","3",4,NA,NA,89725.4335691707,NA
382670501,39,"1","9","3",3,NA,NA,89725.4335691707,NA
382670801,59,"2","8","3",3,NA,NA,89725.4335691707,NA
382790201,68,"1","4","2",6,NA,NA,89725.4335691707,NA
382790301,68,"2",NA,"2",1,NA,NA,89725.4335691707,NA
382790401,60,"2",NA,"2",10,NA,NA,89725.4335691707,NA
383150101,69,"2","4","2",2,NA,NA,89725.4335691707,NA
383150201,52,"2","6","2",3,NA,NA,89725.4335691707,NA
383150301,66,"1",NA,"2",2,NA,NA,89725.4335691707,NA
383150401,59,"2","5","2",2,NA,NA,89725.4335691707,NA
383150601,74,"2","5","2",1,NA,NA,89725.4335691707,NA
383150701,43,"2","5","2",3,NA,NA,89725.4335691707,NA
383180201,49,"2","5","2",2,NA,NA,89725.4335691707,NA
383180301,73,"2","1","2",3,NA,NA,89725.4335691707,NA
383180401,34,"2",NA,"2",4,NA,NA,89725.4335691707,NA
383180801,62,"2","1","2",3,NA,NA,89725.4335691707,NA
383440101,62,"2","4",NA,1,NA,NA,89725.4335691707,NA
383440201,30,"2","5",NA,4,NA,NA,89725.4335691707,NA
383440301,42,"2","6",NA,2,NA,NA,89725.4335691707,NA
383440401,54,"2","5",NA,5,NA,NA,89725.4335691707,NA
383440601,65,"2","11",NA,2,NA,NA,89725.4335691707,NA
383440701,44,"1","5",NA,4,NA,NA,89725.4335691707,NA
383440801,27,"2","5",NA,4,NA,NA,89725.4335691707,NA
383560201,36,"2","5",NA,3,NA,NA,89725.4335691707,NA
383560401,24,"2","8",NA,3,NA,NA,89725.4335691707,NA
383560701,49,"2","9",NA,2,NA,NA,89725.4335691707,NA
383560801,36,"2","5",NA,2,NA,NA,89725.4335691707,NA
383780101,41,"1","11","3",3,NA,NA,89725.4335691707,NA
383780701,70,"1","4","3",1,NA,NA,89725.4335691707,NA
383780801,40,"2","6","3",5,NA,NA,89725.4335691707,NA
384020201,82,"2",NA,"3",2,NA,NA,89725.4335691707,NA
384020601,52,"1","3","3",1,NA,NA,89725.4335691707,NA
384020801,57,"2","8","3",1,NA,NA,89725.4335691707,NA
384120201,43,"2","11",NA,4,NA,NA,89725.4335691707,NA
384120301,75,"1","4",NA,1,NA,NA,89725.4335691707,NA
384120501,40,"2","11",NA,4,NA,NA,89725.4335691707,NA
384120801,48,"1","5",NA,4,NA,NA,89725.4335691707,NA
384260101,32,"2","8","2",2,NA,NA,89725.4335691707,NA
384260301,64,"1",NA,"2",2,NA,NA,89725.4335691707,NA
384260401,32,"2","3","2",7,NA,NA,89725.4335691707,NA
384260501,62,"2","3","2",2,NA,NA,89725.4335691707,NA
384260601,46,"2","5","2",3,NA,NA,89725.4335691707,NA
384260801,45,"2","8","2",4,NA,NA,89725.4335691707,NA
384350301,75,"2","-88","2",1,NA,NA,89725.4335691707,NA
384350601,66,"2","5","2",2,NA,NA,89725.4335691707,NA
384350801,58,"2","6","2",1,NA,NA,89725.4335691707,NA
384360101,30,"1","11",NA,2,NA,NA,89725.4335691707,NA
384360201,35,"1","11",NA,3,NA,NA,89725.4335691707,NA
384360301,36,"2","8",NA,3,NA,NA,89725.4335691707,NA
384360401,71,"2","11",NA,2,NA,NA,89725.4335691707,NA
384360501,21,"1","9",NA,3,NA,NA,89725.4335691707,NA
384360701,38,"2","10",NA,2,NA,NA,89725.4335691707,NA
384360801,46,"1","11",NA,4,NA,NA,89725.4335691707,NA
384380101,30,"1","9","3",1,NA,NA,89725.4335691707,NA
384380201,46,"2","11","3",1,NA,NA,89725.4335691707,NA
384380801,32,"1","11","3",2,NA,NA,89725.4335691707,NA
384580301,87,"2","8","3",1,NA,NA,89725.4335691707,NA
384580701,33,"1","11","3",2,NA,NA,89725.4335691707,NA
384660801,49,"2","11",NA,5,NA,NA,89725.4335691707,NA
384760201,49,"1","8","2",3,NA,NA,89725.4335691707,NA
384760301,51,"1","3","2",4,NA,NA,89725.4335691707,NA
384760401,44,"1","5","2",4,NA,NA,89725.4335691707,NA
384760701,49,"1","6","2",3,NA,NA,89725.4335691707,NA
384760801,83,"1",NA,"2",2,NA,NA,89725.4335691707,NA
384790201,72,"2","8",NA,2,NA,NA,89725.4335691707,NA
384790301,50,"2","11",NA,3,NA,NA,89725.4335691707,NA
384790401,73,"1","9",NA,2,NA,NA,89725.4335691707,NA
384790601,29,"1","11",NA,1,NA,NA,89725.4335691707,NA
384790801,70,"1","12",NA,2,NA,NA,89725.4335691707,NA
385200101,47,"1","1","1",5,NA,NA,89725.4335691707,NA
385200102,29,"1","5","1",1,NA,NA,89725.4335691707,NA
385200401,53,"2","1","1",2,NA,NA,89725.4335691707,NA
385200601,50,"1",NA,"1",3,NA,NA,89725.4335691707,NA
385200701,73,"1","1","1",4,NA,NA,89725.4335691707,NA
385200801,26,"2","3","1",4,NA,NA,89725.4335691707,NA
385300301,74,"1","5",NA,1,NA,NA,89725.4335691707,NA
385300401,61,"2","8",NA,1,NA,NA,89725.4335691707,NA
385520101,51,"2","5","3",3,NA,NA,89725.4335691707,NA
385520201,35,"1","5","3",4,NA,NA,89725.4335691707,NA
385520401,43,"1","6","3",3,NA,NA,89725.4335691707,NA
385520601,65,"1","5","3",2,NA,NA,89725.4335691707,NA
385520801,44,"1","6","3",3,NA,NA,89725.4335691707,NA
385550101,57,"1","3","2",2,NA,NA,89725.4335691707,NA
385550201,51,"2","5","2",2,NA,NA,89725.4335691707,NA
385550301,54,"2","5","2",3,NA,NA,89725.4335691707,NA
385550401,61,"2","6","2",4,NA,NA,89725.4335691707,NA
385550501,30,"1","8","2",1,NA,NA,89725.4335691707,NA
385550601,37,"2","5","2",2,NA,NA,89725.4335691707,NA
385550701,58,"1","5","2",3,NA,NA,89725.4335691707,NA
385550801,51,"1","11","2",4,NA,NA,89725.4335691707,NA
385560101,74,"2","5",NA,2,NA,NA,89725.4335691707,NA
385560201,32,"1",NA,NA,2,NA,NA,89725.4335691707,NA
385560301,62,"2","1",NA,2,NA,NA,89725.4335691707,NA
385560401,81,"2",NA,NA,5,NA,NA,89725.4335691707,NA
385560601,79,"1",NA,NA,2,NA,NA,89725.4335691707,NA
385560801,74,"1",NA,NA,2,NA,NA,89725.4335691707,NA
386020201,53,"2","6","3",2,NA,NA,89725.4335691707,NA
386020401,62,"2","11","3",2,NA,NA,89725.4335691707,NA
386020501,51,"1","11","3",4,NA,NA,89725.4335691707,NA
386080101,53,"1","5","1",4,NA,NA,89725.4335691707,NA
386080301,68,"2","1","1",2,NA,NA,89725.4335691707,NA
386080501,72,"1","1","1",2,NA,NA,89725.4335691707,NA
386080601,42,"2","7","1",5,NA,NA,89725.4335691707,NA
386080701,90,"2","1","1",1,NA,NA,89725.4335691707,NA
386080801,46,"1","6","1",5,NA,NA,89725.4335691707,NA
386190101,45,"2","11",NA,3,NA,NA,89725.4335691707,NA
386190301,75,"1","4",NA,3,NA,NA,89725.4335691707,NA
386190401,45,"1","11",NA,3,NA,NA,89725.4335691707,NA
386230101,33,"2","12",NA,2,NA,NA,89725.4335691707,NA
386230201,66,"2","5",NA,1,NA,NA,89725.4335691707,NA
386230301,36,"2","5",NA,4,NA,NA,89725.4335691707,NA
386230401,62,"1","3",NA,3,NA,NA,89725.4335691707,NA
386230501,31,"2","8",NA,4,NA,NA,89725.4335691707,NA
386230502,33,"1","5",NA,3,NA,NA,89725.4335691707,NA
386230601,24,"1","11",NA,2,NA,NA,89725.4335691707,NA
386230701,37,"2","11",NA,1,NA,NA,89725.4335691707,NA
386520201,52,"2",NA,NA,6,NA,NA,89725.4335691707,NA
386520301,46,"2","11",NA,5,NA,NA,89725.4335691707,NA
386520501,33,"2","11",NA,2,NA,NA,89725.4335691707,NA
386520701,49,"2","7",NA,2,NA,NA,89725.4335691707,NA
386520801,31,"2","11",NA,2,NA,NA,89725.4335691707,NA
386670101,38,"1","3",NA,4,NA,NA,89725.4335691707,NA
386670201,61,"1","1",NA,7,NA,NA,89725.4335691707,NA
386670301,84,"1","1",NA,2,NA,NA,89725.4335691707,NA
386670401,40,"2","6",NA,6,NA,NA,89725.4335691707,NA
386670501,64,"1","3",NA,2,NA,NA,89725.4335691707,NA
386670601,67,"1","1",NA,4,NA,NA,89725.4335691707,NA
386670801,64,"1","5",NA,4,NA,NA,89725.4335691707,NA
386670901,62,"1","5",NA,6,NA,NA,89725.4335691707,NA
386671001,52,"1","11",NA,5,NA,NA,89725.4335691707,NA
386850301,45,"2","8","2",3,NA,NA,89725.4335691707,NA
386850401,60,"1","5","2",1,NA,NA,89725.4335691707,NA
386850501,27,"2","6","2",3,NA,NA,89725.4335691707,NA
386850601,32,"1","9","2",3,NA,NA,89725.4335691707,NA
386870101,25,"2","9",NA,2,NA,NA,89725.4335691707,NA
386870401,71,"1","8",NA,2,NA,NA,89725.4335691707,NA
386870501,55,"2","6",NA,4,NA,NA,89725.4335691707,NA
386870601,27,"2","5",NA,4,NA,NA,89725.4335691707,NA
386870701,78,"1","3",NA,1,NA,NA,89725.4335691707,NA
386870801,53,"1","5",NA,2,NA,NA,89725.4335691707,NA
387000101,47,"1","5","2",5,NA,NA,89725.4335691707,NA
387000401,38,"2","8","2",9,NA,NA,89725.4335691707,NA
387000501,48,"2","5","2",2,NA,NA,89725.4335691707,NA
387000601,36,"1","6","2",4,NA,NA,89725.4335691707,NA
387000701,61,"2",NA,"2",1,NA,NA,89725.4335691707,NA
387010301,38,"2","5",NA,2,NA,NA,89725.4335691707,NA
387010401,49,"2","5",NA,6,NA,NA,89725.4335691707,NA
387010501,60,"2","6",NA,2,NA,NA,89725.4335691707,NA
387010801,37,"1","11",NA,4,NA,NA,89725.4335691707,NA
387050301,28,"1","11","3",5,NA,NA,89725.4335691707,NA
387100101,33,"1","3","2",3,NA,NA,89725.4335691707,NA
387100201,54,"2","5","2",3,NA,NA,89725.4335691707,NA
387100301,75,"1","1","2",3,NA,NA,89725.4335691707,NA
387100501,58,"1","5","2",1,NA,NA,89725.4335691707,NA
387100601,50,"2","6","2",5,NA,NA,89725.4335691707,NA
387100801,48,"1","5","2",4,NA,NA,89725.4335691707,NA
387300101,88,"2","3","2",3,NA,NA,89725.4335691707,NA
387300201,81,"1","11","2",1,NA,NA,89725.4335691707,NA
387300401,54,"2","11","2",3,NA,NA,89725.4335691707,NA
387300501,88,"2","5","2",2,NA,NA,89725.4335691707,NA
387300701,43,"1","11","2",4,NA,NA,89725.4335691707,NA
387300801,75,"2","5","2",3,NA,NA,89725.4335691707,NA
387500201,62,"1","1",NA,1,NA,NA,89725.4335691707,NA
387500401,44,"2","5",NA,4,NA,NA,89725.4335691707,NA
387500501,77,"2",NA,NA,1,NA,NA,89725.4335691707,NA
387500601,52,"2","6",NA,1,NA,NA,89725.4335691707,NA
387500801,46,"2","5",NA,3,NA,NA,89725.4335691707,NA
387580201,34,"2","8","2",2,NA,NA,89725.4335691707,NA
387580301,46,"2","8","2",3,NA,NA,89725.4335691707,NA
387580401,48,"2","11","2",3,NA,NA,89725.4335691707,NA
387580501,25,"1","11","2",2,NA,NA,89725.4335691707,NA
387580601,60,"2",NA,"2",5,NA,NA,89725.4335691707,NA
387580701,41,"1","5","2",3,NA,NA,89725.4335691707,NA
387580801,34,"1","11","2",3,NA,NA,89725.4335691707,NA
387650101,75,"1","3","2",1,NA,NA,89725.4335691707,NA
387650201,78,"1","1","2",2,NA,NA,89725.4335691707,NA
387650301,65,"1","9","2",2,NA,NA,89725.4335691707,NA
387650401,56,"1","5","2",4,NA,NA,89725.4335691707,NA
387650501,65,"2","5","2",4,NA,NA,89725.4335691707,NA
387650601,33,"1","5","2",1,NA,NA,89725.4335691707,NA
387650701,36,"2","11","2",3,NA,NA,89725.4335691707,NA
387650801,57,"1","9","2",3,NA,NA,89725.4335691707,NA
387740201,38,"1","11",NA,3,NA,NA,89725.4335691707,NA
387740301,55,"1","5",NA,3,NA,NA,89725.4335691707,NA
387740401,54,"2","5",NA,3,NA,NA,89725.4335691707,NA
387740402,31,"1","5",NA,2,NA,NA,89725.4335691707,NA
387740403,23,"1","9",NA,1,NA,NA,89725.4335691707,NA
387740601,53,"1","9",NA,5,NA,NA,89725.4335691707,NA
387740701,57,"2","8",NA,5,NA,NA,89725.4335691707,NA
387740801,71,"1",NA,NA,2,NA,NA,89725.4335691707,NA
387740802,46,"1","11",NA,4,NA,NA,89725.4335691707,NA
387790101,59,"2","1","1",7,NA,NA,89725.4335691707,NA
387790201,73,"2","3","1",2,NA,NA,89725.4335691707,NA
387790301,40,"2","5","1",6,NA,NA,89725.4335691707,NA
387790401,42,"2","5","1",6,NA,NA,89725.4335691707,NA
387790501,28,"2","5","1",3,NA,NA,89725.4335691707,NA
387790601,43,"2","5","1",7,NA,NA,89725.4335691707,NA
387790701,63,"2",NA,"1",2,NA,NA,89725.4335691707,NA
387790801,37,"2","5","1",3,NA,NA,89725.4335691707,NA
388050301,27,"1","9","2",2,NA,NA,89725.4335691707,NA
388050501,48,"1","9","2",4,NA,NA,89725.4335691707,NA
388050701,90,"1","1","2",2,NA,NA,89725.4335691707,NA
388050801,60,"2",NA,"2",5,NA,NA,89725.4335691707,NA
388240101,52,"2","12","3",3,NA,NA,89725.4335691707,NA
388240201,47,"1","12","3",3,NA,NA,89725.4335691707,NA
388240401,59,"1","11","3",4,NA,NA,89725.4335691707,NA
388240601,52,"2","8","3",5,NA,NA,89725.4335691707,NA
388370201,69,"2","1","1",5,NA,NA,89725.4335691707,NA
388370301,40,"2","11","1",4,NA,NA,89725.4335691707,NA
388370401,74,"2","1","1",5,NA,NA,89725.4335691707,NA
388370501,57,"1","5","1",6,NA,NA,89725.4335691707,NA
388370601,80,"2",NA,"1",2,NA,NA,89725.4335691707,NA
388370701,84,"2",NA,"1",3,NA,NA,89725.4335691707,NA
388370801,22,"1",NA,"1",4,NA,NA,89725.4335691707,NA
388390101,54,"1","12","3",5,NA,NA,89725.4335691707,NA
388540701,62,"2","11","3",2,NA,NA,89725.4335691707,NA
388870601,41,"1","11",NA,3,NA,NA,89725.4335691707,NA
388880101,64,"2","1",NA,1,NA,NA,89725.4335691707,NA
388880201,60,"2","3",NA,4,NA,NA,89725.4335691707,NA
388880401,47,"1","6",NA,4,NA,NA,89725.4335691707,NA
388880701,41,"2","5",NA,3,NA,NA,89725.4335691707,NA
388880801,70,"2","5",NA,6,NA,NA,89725.4335691707,NA
389020301,31,"1","11",NA,3,NA,NA,89725.4335691707,NA
389020401,59,"2","5",NA,3,NA,NA,89725.4335691707,NA
389050101,66,"2","6","2",3,NA,NA,89725.4335691707,NA
389050401,82,"1","3","2",3,NA,NA,89725.4335691707,NA
389050501,66,"1","3","2",2,NA,NA,89725.4335691707,NA
389050801,50,"1","6","2",4,NA,NA,89725.4335691707,NA
389150401,28,"2","11","3",2,NA,NA,89725.4335691707,NA
389150501,70,"2","11","3",1,NA,NA,89725.4335691707,NA
389150601,74,"2","5","3",1,NA,NA,89725.4335691707,NA
389150701,47,"1","12","3",1,NA,NA,89725.4335691707,NA
389150801,42,"1","11","3",3,NA,NA,89725.4335691707,NA
389280101,65,"1","5",NA,4,NA,NA,89725.4335691707,NA
389280201,61,"1",NA,NA,6,NA,NA,89725.4335691707,NA
389280301,57,"2","5",NA,1,NA,NA,89725.4335691707,NA
389280501,46,"2","3",NA,2,NA,NA,89725.4335691707,NA
389280601,56,"1","5",NA,8,NA,NA,89725.4335691707,NA
389280701,60,"1","3",NA,2,NA,NA,89725.4335691707,NA
389280801,60,"2","8",NA,2,NA,NA,89725.4335691707,NA
389580301,40,"2","5",NA,2,NA,NA,89725.4335691707,NA
389580401,47,"2",NA,NA,4,NA,NA,89725.4335691707,NA
389580501,47,"2","3",NA,12,NA,NA,89725.4335691707,NA
389580601,40,"2","5",NA,2,NA,NA,89725.4335691707,NA
389580701,31,"1","4",NA,5,NA,NA,89725.4335691707,NA
389720101,89,"1","3","2",1,NA,NA,89725.4335691707,NA
389720301,58,"1","11","2",2,NA,NA,89725.4335691707,NA
389720401,48,"1","8","2",2,NA,NA,89725.4335691707,NA
389720501,89,"1","5","2",2,NA,NA,89725.4335691707,NA
389720701,49,"2","6","2",2,NA,NA,89725.4335691707,NA
389720801,71,"1","5","2",3,NA,NA,89725.4335691707,NA
389750101,52,"2","5",NA,3,NA,NA,89725.4335691707,NA
389750201,79,"2","1",NA,2,NA,NA,89725.4335691707,NA
389750301,86,"2",NA,NA,6,NA,NA,89725.4335691707,NA
389750401,67,"2","3",NA,2,NA,NA,89725.4335691707,NA
389750801,83,"1","1",NA,2,NA,NA,89725.4335691707,NA
389980101,42,"2","10","2",4,NA,NA,89725.4335691707,NA
389980201,42,"2","11","2",5,NA,NA,89725.4335691707,NA
389980401,74,"2","11","2",2,NA,NA,89725.4335691707,NA
389980601,33,"1","11","2",3,NA,NA,89725.4335691707,NA
389980801,67,"1","6","2",2,NA,NA,89725.4335691707,NA
390070101,40,"2","5","2",4,NA,NA,89725.4335691707,NA
390070201,70,"1","3","2",2,NA,NA,89725.4335691707,NA
390070301,50,"1",NA,"2",3,NA,NA,89725.4335691707,NA
390070401,69,"2","5","2",3,NA,NA,89725.4335691707,NA
390070501,66,"1","3","2",7,NA,NA,89725.4335691707,NA
390070601,53,"2","5","2",4,NA,NA,89725.4335691707,NA
390070701,51,"2",NA,"2",3,NA,NA,89725.4335691707,NA
390070801,42,"2",NA,"2",3,NA,NA,89725.4335691707,NA
390170101,50,"2","11",NA,3,NA,NA,89725.4335691707,NA
390170401,45,"1","11",NA,3,NA,NA,89725.4335691707,NA
390170501,58,"2","8",NA,1,NA,NA,89725.4335691707,NA
390170601,45,"2","10",NA,2,NA,NA,89725.4335691707,NA
390670101,29,"2","9","2",8,NA,NA,89725.4335691707,NA
390670201,65,"1","4","2",2,NA,NA,89725.4335691707,NA
390670401,43,"2","6","2",5,NA,NA,89725.4335691707,NA
390670501,36,"2","7","2",3,NA,NA,89725.4335691707,NA
390670601,64,"1","3","2",5,NA,NA,89725.4335691707,NA
390670701,66,"1","3","2",4,NA,NA,89725.4335691707,NA
390670801,39,"1","5","2",5,NA,NA,89725.4335691707,NA
390930101,61,"2","4",NA,2,NA,NA,89725.4335691707,NA
390930201,35,"1","4",NA,4,NA,NA,89725.4335691707,NA
390930401,76,"2","3",NA,2,NA,NA,89725.4335691707,NA
390930501,88,"1","1",NA,1,NA,NA,89725.4335691707,NA
